question_id,question_text,answer_text,is_correct
94,"Care erau tipurile de pedepse aplicate în statul dac?","amenda, biciuirea în public, aruncarea cu pietre, expulzarea",0
94,"Care erau tipurile de pedepse aplicate în statul dac?","erau aplicate pedepsele fizice cu excepția pedepsei capitale",0
94,"Care erau tipurile de pedepse aplicate în statul dac?","cel vinovat era supus oprobiului public şi silit să părăsească comunitatea sau să se sinucidă",1
95,"Ce caracter aveau actele juridice încheiate de către dacii romani?","caracter mixt, fiind prezente elemente de drept roman și de drept autohton",1
95,"Ce caracter aveau actele juridice încheiate de către dacii romani?","actele juridice corespundeau modelului roman",0
95,"Ce caracter aveau actele juridice încheiate de către dacii romani?","actele juridice au rămas de tipul celor caracteristice dreptului ginţilor",0
96,"Ce formațiuni au stat la baza creării statului franc?","rămășițele Imperiului roman și popoarele barbare",1
96,"Ce formațiuni au stat la baza creării statului franc?","orașele rămase după căderea Imperiului roman",0
96,"Ce formațiuni au stat la baza creării statului franc?","triburile popoarelor barbare",0
97,"Cum era organizat statul franc?","în fruntea statului se afla regele care era ajutat de funcționari publici (majordomul, seneșalul, mareșalul, camerarii, archicapelanul)",1
97,"Cum era organizat statul franc?","statul era condus de către rege cu funcționarea paralelă a Consiliului regal",0
97,"Cum era organizat statul franc?","statul era condus de rege și Parlament",0
98,"Ce influențe juridice au stat la baza creării sistemului de drept german?","legile emise de împărații germani",0
98,"Ce influențe juridice au stat la baza creării sistemului de drept german?","obiceiurile popoarelor barbare",0
98,"Ce influențe juridice au stat la baza creării sistemului de drept german?","dreptul roman (parțial/selectiv) și influențele autohtone",1
99,"Cum se caracteriza structura socială în statul franc după Lex Salica?","nobilimea, orășenimea, țăranii, sclavii",0
99,"Cum se caracteriza structura socială în statul franc după Lex Salica?","persoane libere, semilibere și sclavi",1
99,"Cum se caracteriza structura socială în statul franc după Lex Salica?","marii feudali și țăranii",0
100,"Cine înfăptuia justiția?","în perioada prestatală - adunarea oamenilor liberi ai ginții, iar odată cu creșterea puterii regale de către conte, instanța de apel fiind instanța de judecată regală ",1
100,"Cine înfăptuia justiția?","Sfatul bătrânilor",0
100,"Cine înfăptuia justiția?","adunarea oamenilor liberi ai ginții prezidată de tunghin",0
101,"Cum a apărut statul francez?","unificarea rămășițelor Imperiului roman",0
101,"Cum a apărut statul francez?","războaiele de cucerire a triburilor barbare și unificarea politică a teritoriilor cucerite ",0
101,"Cum a apărut statul francez?","regatului constituit în urma dezmembrării Imperiului Carolingian s-a datorat procesului de unificarea politică, teritorială, de eliberare a unor teritorii franceze de sub suzeranitatea engleză şi de centralizare instituţională",1
102,"Ce este norma socială?","o regulă de comportament acceptată de majoritatea membrilor unei comunități în detrimentul scopului acestei comunități",0
102,"Ce este norma socială?","o regulă sau un standard de comportament împărtășit de două sau mai multe persoane cu privire la conduita ce trebuie considerată ca social acceptabilă",1
102,"Ce este norma socială?","standard de gândire impus persoanelor ce doresc să facă parte dintr-o comunitate",0
103,"Cum era organizat statul francez?","statul era condus de rege și Curtea de conți",0
103,"Cum era organizat statul francez?","principalele instituții au fost: regele, Consiliul cel mare, Parlamentul, Curtea de conți",1
103,"Cum era organizat statul francez?","regele și Parlamentul reprezentau cele două instituții statale de bază",0
104,"Care este scopul normelor sociale?","de a limita manifestarea individuală a oamenilor în vederea construirii unei societăți în care toți sunt egali ",0
104,"Care este scopul normelor sociale?","de a orienta comportamentul oamenilor în conformitate cu evoluția societății, cu scopul acesteia, de împlinire a progresului social",1
104,"Care este scopul normelor sociale?","de a limita/elimina imixtiunea oamenilor în activitatea de conducere a unei societăți",0
105,"Care au fost și cum au evoluat izvoarele de drept francez?","în perioada dreptului vechi principalele izvoare de drept au fost: cutuma, dreptul roman şi dreptul canonic, dar cutuma câștigă poziții, astfel încât a început un amplu proces de codificarea şi redactare a cutumelor",1
105,"Care au fost și cum au evoluat izvoarele de drept francez?","cutuma, dreptul roman și ordonanțele regale",0
105,"Care au fost și cum au evoluat izvoarele de drept francez?","normele dreptului roman, dreptului canonic și actele emise de puterea regală",0
106,"Cum se divizează normele sociale în funcție de sfera de reglementare? ","norme economice, juridice, politice, morale, obișnuielnice și religioase",0
106,"Cum se divizează normele sociale în funcție de sfera de reglementare? ","norme spontane, neorganizate și elaborate în mod organizat ",0
106,"Cum se divizează normele sociale în funcție de sfera de reglementare? ","norme generale și particulare",1
107,"Ce pături sociale s-au conturat în statul francez medieval?","nobilimea mare și mică, nobilimea ecleziastică, roturies și iobagii",0
107,"Ce pături sociale s-au conturat în statul francez medieval?","clerici, nobilii, iobagii",0
107,"Ce pături sociale s-au conturat în statul francez medieval?","clerici, nobilimea, mijlicimea, iobagii",1
108,"Cine înfăptuia justiția în Franța medievală?","odată cu centralizarea puterii de stat jurisdicția regală s-a extins și asupra domeniului justiției",0
108,"Cine înfăptuia justiția în Franța medievală?","Curtea feudală de judecată - Parlamentul, iar mai apoi Camera de justiție a Parlamentului",1
108,"Cine înfăptuia justiția în Franța medievală?","tribunalele constituite de către clerici",0
109,"Ce reprezintă o normă tehnică?","cerințele comportamentului uman față de natură, exprimate de legile naturale",1
109,"Ce reprezintă o normă tehnică?","cerințele ce privesc procesul de elaborare a normelor juridice",0
109,"Ce reprezintă o normă tehnică?","normele ce privesc metodele de utilizare a tehnicii speciale",0
110,"Prin ce se caracterizează diplomaţia medievală franceză?","au apărut noi principii în domeniul diplomației printre care s-a evidențiat instituirea ambasadelor și încheierea tratatelor ",1
110,"Prin ce se caracterizează diplomaţia medievală franceză?","politica externă a statului francez medieval s-a caracterizat prin ducerea războaielor de cucerire",0
110,"Prin ce se caracterizează diplomaţia medievală franceză?","diplomației nu s-a acordat atenție deosebită, puterea politică concentrându-se spre consolidarea instituțiilor interne",0
111,"Care era organizarea statală a Angliei medievale?","cele două instituții statale de bază au fost regele și Parlamentul",1
111,"Care era organizarea statală a Angliei medievale?","regele concentra în mâinile sale toată puterea de stat",0
111,"Care era organizarea statală a Angliei medievale?","Parlamentul deținea rolul cel mai important în societatea engleză",0
112,"Ce reprezintă obiceiul și când acesta poate deveni normă juridică?","comportament pe care grupul social îl impune, autoritatea sa bazându-se pe faptul că este rezultatul unei practici vechi și incontestabile, devenind normă juridică atunci când este instituit de puterea publică  ",1
112,"Ce reprezintă obiceiul și când acesta poate deveni normă juridică?","comportament adoptat într-o societate în funcție de percepția binelui și răului, devenind normă juridică atunci când i se conferă forță juridică obligatorie",0
112,"Ce reprezintă obiceiul și când acesta poate deveni normă juridică?","comportament format la membrii unui grup social bazat pe practicile vechi, care devine normă juridică când este acceptat benovol de toți membrii grupului",0
113,"Ce a stat la baza sistemului de drept englez?","dreptul roman",0
113,"Ce a stat la baza sistemului de drept englez?","influențele dreptului francez și german",0
113,"Ce a stat la baza sistemului de drept englez?","obiceiurile juridice locale și hotărârile judecătorești",1
114,"La ce se referă normele de conviețuire?","practici internaționale referitoare la desfășurarea politicii externe pașnice în raport cu statele învecinate",0
114,"La ce se referă normele de conviețuire?","reguli de trai referitoare la chestiunile gospodărești, stabilite de membrii unei localități",0
114,"La ce se referă normele de conviețuire?","ansamblu de reguli create pentru adaptarea comportamentului uman în spiritul bunei-cuviințe, al amabilității și al respectului reciproc",1
115,"Cum se divizează proprietatea în statul englez medieval? ","proprietatea feudală și proprietatea bisericilor",0
115,"Cum se divizează proprietatea în statul englez medieval? ","proprietatea feudală și proprietatea țărănească",1
115,"Cum se divizează proprietatea în statul englez medieval? ","proprietatea statului și proprietatea feudală",0
116,"Ce tipuri de norme se includ în categoria normelor de conviețuire?","normele dreptului internațional",0
116,"Ce tipuri de norme se includ în categoria normelor de conviețuire?","de politețe, de etichetă, protocolare etc.",1
116,"Ce tipuri de norme se includ în categoria normelor de conviețuire?","normele dreptului civil",0
117,"Cum se modifică sfera activității justiției în Anglia medievală?","inițial justiția era înfăptuită de feudali, instanța regală fiind o jurisdicție de excepție, dar, treptat, justiția feudală a cedat din poziții, creându-se curțile regale de justiție",1
117,"Cum se modifică sfera activității justiției în Anglia medievală?","caracteristic feudalismului era înfăptuirea justiției de către lorzi",0
117,"Cum se modifică sfera activității justiției în Anglia medievală?","fiind un stat monarhic, justiția era atribuția regelui",0
